"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","label","user"
0.229109916807774,0.0206494475659389,2.62622508773297,0.316080768388192,0.205058394589519,1.74631105622551,0.00790576217137786,0.380147058823529,-27.0377559958349,-0.07643001661979,-0.442468856570471,-0.0771856914107146,-0.404900523554651,0.0396520374462777,0.149170381190778,-0.0699018588100969,0.00378921167596505,-0.161771073827716,-0.186059890823317,0.0447705332543565,0.0787850597751659,0.00560278945331907,0.00628391728740214,0.017736791437408,0.00947668637965618,0.00880976562398554,0.0135632794414789,0.0136681200777587,0.00383448364354438,0.00591938393386719,0.00819144482038927,0.00709036191616153,0.00365343173834694,0.01126895823777,0.158960262313196,0.0313347296561072,0.598842605429653,0.128341679194531,0.0298234075848828,0.628324597971297,0.00480027521832603,0.240069644595179,4.3729670135864,1.2637082946528,0.912623207875973,0.634515342447608,0.451267173380555,0.421087294902251,0.352363659724703,0.484116625046218,0.566350866891105,0.409475602434304,0.270516046470152,0.45269859472697,0.277096270274587,0.00362997454478177,0.0113508884106701,0.0306897599314452,0.0152149793829936,0.00865605900721545,0.0233819316230808,0.0351989797175409,0.00458287183262611,0.00699784178441999,0.0156988765206246,0.00850913097302572,0.00298627517522754,0.0122031099001822,"W","user_03"
0.167173252279635,0.0167727846061876,2.63248038568238,0.26761802010293,0.201960833117318,1.63433490893702,0.00849080396038037,0.307142857142857,-28.9294338288835,0.324829750252321,-0.498635503428802,0.0211527744000791,-0.413001209880838,0.283522660066778,0.0633679784175133,0.042267993938948,0.243584463931014,-0.000655411124763103,-0.0980371598355606,-0.0484110261117712,0.012063638078285,0.00577692409544815,0.0112771322127344,0.0252541203976697,0.00358400620134806,0.00655423640200695,0.00481055691718458,0.028128945438242,0.00501566983094203,0.00561387090690567,0.0157680710245307,0.0113183272979928,0.00377255257855713,0.0136307553139051,0.078268485535163,0.0291586391932476,0.673350196195383,0.0752147514038209,0.0335971585559578,0.585875962468855,0.00540499203792274,0.181060509673604,5.35078827357076,1.23866603186507,0.998340142079476,0.378640734423147,0.427204898458105,0.387985021282222,0.416665920542754,0.665781553035946,0.224552782042491,0.273024875772095,0.143081530278524,0.174052662676543,0.221635007214415,0.00214470408340303,0.0162481572474824,0.0361730946891152,0.00271496225190361,0.00315425331356737,0.00494580312781675,0.0513750454276698,0.00609005242032714,0.00407487375530967,0.0222636741670414,0.009026124861175,0.00204034009468243,0.0151296989517123,"W","user_03"
0.161764705882353,0.0182333330500359,2.75200874526545,0.286805235949432,0.244966460807281,1.05653836709703,0.0207484416340895,0.311375,-26.9392669045,1.62202472319479,0.331640844165372,-0.077935081925842,-0.505000507852814,0.109359733303296,-0.458216435072916,-0.349009520996192,-0.303971686039162,-0.166778004603343,-0.24357785048715,0.0540955516895351,-0.23938870211062,0.010742777102043,0.00287824623264166,0.0492018783238725,0.015149326612467,0.0144034111828678,0.0345874399635457,0.0300404556368847,0.00237600852533044,0.038206550151036,0.00639310307753261,0.00774846977981506,0.00298002355235498,0.0341951238657199,0.157992787075807,0.0199553123123109,0.636897377098795,0.130609368297257,0.0460444121884989,0.723128889636742,0.0221197298398638,0.301591067299746,3.52396976034841,0.890372403078323,1.03388318987097,0.580021727771639,0.439342538070237,0.406964160373293,0.453896534801749,0.347694385649568,0.369456591097764,0.271904950230907,0.556092157070091,0.496865622252613,0.441006653288859,0.0184145024095084,0.00335326948668907,0.0846060941001059,0.0141126074974853,0.0174894888902191,0.0623810000697094,0.050200178091743,0.0033668899910482,0.0598544307352319,0.00676719728475476,0.0099569579512175,0.00357913190938901,0.0231192852988486,"F","user_03"
0.114267834793492,0.017708135320086,2.60023065556757,0.251346166811072,0.233091575242758,1.06447898022675,0.0200099246390988,0.240375,-27.7186773350112,1.51416092989345,-0.44160705174331,0.0778115148703121,-0.256994383585427,-0.222689265394945,-0.134427710058041,-0.297180337069585,-0.43377089384488,-0.0577243388115789,-0.149459269094395,0.0929654046816961,0.0272000823893426,0.00678676798891208,0.00359944132573604,0.0439081847997839,0.0100819757491205,0.0132874775799106,0.0360293687663993,0.0613932876727743,0.00377458894035986,0.0184692115892887,0.00603358843211949,0.00733271107645015,0.00265196335751374,0.0363869331239663,0.0663141400209731,0.0293260725269623,0.683147907355404,0.0862586495754559,0.0386171948269121,0.660662302432955,0.0215305924887705,0.224855891350438,4.35789096667923,0.759763305808518,1.23664244433177,0.60546139141705,0.456263505494697,0.444715588376776,0.541990285115711,0.339194591352375,0.41107482245573,0.285933538628559,0.442965095392862,0.437315011604464,0.387802641128495,0.00700924235446237,0.00571505507160323,0.0843566128639878,0.0107731372694972,0.0155517278195696,0.059075311463879,0.092908425013063,0.00624029237811888,0.0376513513186025,0.00844056313843786,0.00867114870319514,0.00306594055306789,0.0269992724341936,"F","user_03"
0.108010012515645,0.0128782331060648,2.62020509772796,0.234010487889503,0.237905178231173,0.879904477282386,0.0174141625015813,0.18475,-28.8067488738004,1.7570464120875,-0.301750881691738,0.214020525724592,-0.189264963581783,-0.366455626341389,-0.040092646525578,-0.0316443327097168,-0.251844604465057,0.101507588515487,-0.035853611302248,0.0102944693879932,-0.0079873410502802,0.0206458697559045,0.002971509779229,0.0207395142623473,0.0104696759919733,0.0101655694840238,0.0151994218472023,0.0713734370514519,0.00293547634438399,0.00467394205400021,0.0327829543929993,0.0254281572599304,0.00931109332790241,0.0365341002011291,0.0652089103259604,0.029360920505127,0.651804176120042,0.0636396001657386,0.0345769726580444,0.591196816983928,0.0121868421138639,0.161755795877613,4.4224484533573,0.878004364646009,1.15109918843355,0.521336351078122,0.327114007328912,0.357040838698264,0.437760703866502,0.416909250694805,0.417809965977397,0.302474556334611,0.300054328061601,0.354975562265609,0.395959599093269,0.037755905730769,0.00528846212052219,0.0282428287448723,0.0200133575775056,0.0127938234166822,0.0281149657540942,0.100862238213906,0.00594827542367017,0.00410676294792381,0.0555285555916963,0.0335316895117179,0.0205412803106211,0.0220807914715293,"F","user_03"
0.0899874843554443,0.00837156423221805,2.90302205014623,0.219933988464876,0.244057778214664,0.623465251648221,0.0213069512004784,0.14725,-28.9773816886699,2.27540461080195,0.561726943581102,0.219290697796201,-0.308945218486193,-0.251757696961071,-0.298957969939082,0.247272768657707,-0.0704671280630852,0.153797380330148,-0.100777838850272,-0.150978956777253,-0.237296735536355,0.0350856461356341,0.00158810177550295,0.0203716673317201,0.0136647209321344,0.00702395083768975,0.00347038801943158,0.0475382799854719,0.000650825246997664,0.00371567143904202,0.0593989362032541,0.0417778793247222,0.0147119907555643,0.0401154365844152,0.0694622782968592,0.013786121427444,0.409430995708894,0.0747864411540981,0.0338996952710609,0.690632119193716,0.0157808368665577,0.186059298343297,3.84985543636845,0.871569575202101,0.619744332936186,0.577804193980445,0.315460015192364,0.26385949196004,0.297813676101855,0.25001895751374,0.209021064608311,0.300502263584178,0.351186001153307,0.253964076079114,0.366063149344459,0.0488951559237234,0.00127199943461272,0.0304098185437189,0.0264576759403191,0.00815083805615808,0.00401162636420641,0.0749948533215772,0.000829230415583488,0.00298912790854779,0.0682921692425046,0.0401691098553073,0.027781719317927,0.0123416586503681,"F","user_03"
0.101251564455569,0.0300132014269752,2.75095923957638,0.21056944140382,0.215079309044349,0.750597071545869,0.0266240527805963,0.1975,-26.7326530812849,2.464801383928,0.179227573908393,-0.0116060011422231,-0.205322233952261,0.0897427918021631,0.263526261608097,-0.0532454429325917,0.10747902630295,0.107740300113646,-0.0443168419004304,0.140240537500159,-0.0641911544833715,0.0161682892734623,0.00510710929970765,0.0242426485577656,0.0138780086136882,0.035318337913671,0.0202764002534155,0.0632693228791021,0.00311307073601683,0.00611917066020552,0.00763915023205278,0.0257246147254724,0.00746830054826917,0.0284898048488719,0.11061656325514,0.0364758826611259,0.488313657174654,0.11174493174103,0.0571406952201918,0.692241874770903,0.0298926537309862,0.229876325444792,4.4014445721167,0.753211132574482,1.0806988038118,0.412992583048516,0.652137644022407,0.423828493122533,0.312093804415704,0.252383562466029,0.308573547574762,0.265808008822573,0.222188180858158,0.206099844943142,0.182493144578145,0.0250456311068811,0.0078606790335813,0.0293624616326884,0.0183646077559952,0.0308193521929349,0.0305409881252954,0.0936296451189071,0.00512284497924937,0.0131712021098129,0.00752451985974732,0.0328197097462157,0.0108397271028828,0.0239042133736272,"N","user_03"
0.0712001112501738,0.0215811832493338,2.62664208815205,0.175263813683748,0.201587490992902,0.605233037260424,0.0190416607875998,0.143194444444444,-27.2442651782474,2.44770639708557,0.301068753460053,0.123522097165044,-0.0182846260008529,-0.121596515327376,0.0948221190878172,0.0504830210917533,-0.146245071533264,0.192406356586968,0.0875437601573777,0.0354888864770238,0.0350664821266452,0.010967275147225,0.00262270996587684,0.0424045025179818,0.0118135602449683,0.0283536424655551,0.0228488399774791,0.0576837699376148,0.00251026006468656,0.00833361860350617,0.00861956694528079,0.0443361918276133,0.00561149739169207,0.0290956850516113,0.0647205117228559,0.0300447610537866,0.560937639878972,0.0693413233524569,0.0459416111299395,0.525305822282752,0.0124247329815887,0.136554337870893,4.30160863980326,0.918295696928322,1.28855528143855,0.540020194882029,0.5430597835774,0.293033464815773,0.384270624205382,0.225254115302957,0.246434321131722,0.25202296896126,0.21218051203364,0.124910081603919,0.192282779552097,0.0172961410553346,0.00357326861868801,0.0427408411885102,0.0146688641174174,0.0325209196894353,0.0320099782772536,0.066193985663738,0.00377855394952224,0.0143004916210206,0.00902884547129567,0.0338449064780126,0.00742074219400304,0.0171063991168697,"N","user_03"
0.0517834793491865,0.0119326326013518,2.62984017845398,0.148197104967354,0.192909336661804,0.341473418901561,0.0201225664500156,0.1175,-28.5029873937029,2.54705234895448,1.25136920524682,0.204032761906816,-0.206000139245627,-0.100557205934327,-0.152039574125425,0.0777948558299875,-0.178560006719887,0.227810724730113,0.181718632797317,0.0355901853240558,0.161681448825734,0.0081578930180142,0.000553970737822197,0.0589976915980641,0.00722863003456753,0.0151784965597901,0.0299221172136494,0.0745362646292673,0.000525576594011442,0.00592298206220088,0.0106424444072602,0.0675434729598269,0.00436196499421782,0.0358117242869286,0.0453721784882862,0.0139640903646324,0.509358495092701,0.0431640107833211,0.0272679801128078,0.343428131927947,0.0152370431958718,0.124329451458615,4.41359476888728,1.01229478282013,0.838235655404743,0.732041593384545,0.610927913042271,0.222927374055571,0.266483089870366,0.131378258900836,0.215980716753661,0.135832828188094,0.189344605624283,0.141232795673024,0.12754333444708,0.0106680598628553,0.000416134015835816,0.0437874713034957,0.0116061249745595,0.0145672966915676,0.0321058680259098,0.0770344000497211,0.000580088645247972,0.00799854380893864,0.0123665400837705,0.0332095292644391,0.00904791739469887,0.0169850072741584,"N","user_03"
0.19017521902378,0.0233928271560648,2.73959833867715,0.259523151336013,0.21940467337248,0.997246466560918,0.0162386351807578,0.264625,-26.9581872766292,2.24367442500857,0.510020398944208,0.0562147244100705,-0.133982261477096,0.0236239385616689,0.182959503340372,-0.00333924621434378,0.197961924322133,0.121312439725774,0.0631566053321727,0.211613036935003,-0.0347736255014954,0.0108878315585773,0.00333657451926217,0.0549309771716404,0.0128446121660687,0.0282782831520942,0.00324737878900841,0.0573967137114667,0.00148924743755317,0.00808922406492966,0.00782241291133158,0.0172638390404914,0.00192915770731292,0.0285968570768288,0.208041666329095,0.0245017853336468,0.547128347075118,0.178217607260473,0.0434293986513068,1.09402730978248,0.0135012028790151,0.324696276349144,3.88612171744328,1.42778359881367,0.721222385489076,0.40525443254228,0.545450050687448,0.374461522815955,0.365449181972818,0.235263348567759,0.237905804700201,0.160338911616641,0.173612115564808,0.176020303209945,0.235523613638798,0.015927600669799,0.00451924800453441,0.0496520234958625,0.0173968934559967,0.031744480768808,0.00260718978574154,0.0944108978927003,0.00246237485447741,0.0140133170171294,0.00822815789144192,0.019705263231873,0.0023816101424483,0.0242001693856423,"T","user_03"
0.0847309136420526,0.0182682421833555,2.35527486541543,0.181718940438474,0.200013407033363,0.753847014064707,0.0176472032783358,0.153,-26.745126696297,2.54739191080253,0.365547816981721,-0.0204885523657434,0.0244087665909357,0.00568584630701801,0.19472131428682,0.0188840776579099,-0.0488828642636647,0.243439930220055,-0.0248877671631008,0.0997349796071774,0.0536375717931749,0.0141799911795743,0.00363269338957682,0.0711112567868781,0.00959380379835098,0.0248875436878221,0.00879169406841179,0.0542191286565182,0.00441153293692112,0.00867528038660539,0.00928413232228679,0.027645096072643,0.00274998404382996,0.0291597636753234,0.0651524354267962,0.0224900675422943,0.793501068235923,0.0838122544515504,0.0385680363680499,0.842769798948619,0.0107107085894145,0.176666352200978,3.11828141282429,1.30196638975051,1.28613899834737,0.48792463507705,0.532335468974826,0.402101027865378,0.351088148778471,0.21407242174275,0.352578741250671,0.185060782676715,0.171126091197861,0.213247901719151,0.209258635465795,0.0161291953874023,0.00442301804320505,0.0473057155493027,0.013534636634124,0.0267767686854501,0.0102487060393431,0.0792259534104126,0.00628595669978156,0.0138722773277874,0.00973650431650226,0.0272434317434021,0.002532558690525,0.0206572824336621,"T","user_03"
0.0708921866618988,0.00504670707625409,2.23993371720268,0.181712722947621,0.205064834362164,0.70334180202756,0.0153656984596605,0.141607142857143,-28.7090909221537,2.39661044915537,0.504740729804696,0.178829501869202,0.0678318325767694,0.0451694136601628,0.185039098115087,0.082785386914975,-0.16573319154882,0.33934205081373,0.0121426331728727,0.0362268231315414,0.0964292496127391,0.0108592443828997,0.00142075212604934,0.0847491578893523,0.00464232742278404,0.0158048363706136,0.0127222770649068,0.0696617496038796,0.00481855530475349,0.00354498741842446,0.00912815718967236,0.0492864615705325,0.00292724100141866,0.0352868166519453,0.0581378434000779,0.00657602550903159,0.712379777072514,0.0809401376090474,0.0367506183309266,0.811663498401208,0.00995132064779802,0.183977888672547,2.88198118646523,1.21474098216903,1.43413335970456,0.720793120012104,0.407420274559214,0.277454427979543,0.290303517600003,0.241292687437484,0.318324973221319,0.170911260328463,0.179598192036991,0.186863365063092,0.126066649825933,0.00882886430418875,0.00147765288425879,0.051681816500668,0.00536936971517211,0.0128833569588854,0.0113750291214425,0.0934926728354097,0.00710700287934867,0.00371390054116034,0.00996619928402644,0.0378719820723348,0.00253874396919941,0.0235529077870898,"T","user_03"
